commentId,suggestionId,body,author,link,timestamp
(202949,98559,"\r\n  The brown logo that starbucks is currently using is the old logo, the green on is an updated version. That and the brown logo should only be in place until the next phase to show that we're going back to our roots. \r\n",julisbux,http://mystarbucksidea.force.com/ideaview?id=087500000004esgAAA,5/1/2008 2:16 PM)
(202950,98569,\r\n  Great idea. Stores should also offer the hometown paper(s) as well. \r\n,IanG,http://mystarbucksidea.force.com/ideaview?id=087500000004e1YAAQ,4/28/2008 2:02 PM)
(202951,98569,"\r\n  Thank goodness that the liberal, totally biased, Main-Stream-Media is finally dead. A stake through the heart is well over due. God bless fair and balanced reporting of the news of our world. \r\n",brodave,http://mystarbucksidea.force.com/ideaview?id=087500000004e1YAAQ,4/28/2008 9:59 PM)
(202952,98569,\r\n  GREAT IDEAI came to post the same exact thing when they said check this out first!!i even created an account to make this! \r\n,wsjlover,http://mystarbucksidea.force.com/ideaview?id=087500000004e1YAAQ,6/24/2008 1:33 PM)
(202953,98569,"\r\n  Please, please add the Wall Street Journal. I'd buy it! Drop the Times, its a rag. \r\n",DLJ3,http://mystarbucksidea.force.com/ideaview?id=087500000004e1YAAQ,7/21/2008 11:31 PM)
(206052,101536,\r\n  I know who would like this idea. Paula Dean! She would definately vote you up.\r\n,Serpico,http://mystarbucksidea.force.com/ideaview?id=08750000000HyU5AAK,3/5/2012 10:54 AM)
(206053,101536,\r\n  Interesting... might have to try this for myself.\r\n,Etherlilac,http://mystarbucksidea.force.com/ideaview?id=08750000000HyU5AAK,3/5/2012 4:32 PM)
(208969,102971,"\r\n  Soy milk is a low carb option? You can get a breve, or heavy creme latte, but you migh not like the heart attack attached. Why not get a carb free BLACK COFFEE!\r\n",ohyou,http://mystarbucksidea.force.com/ideaview?id=08750000000Jp15AAC,5/27/2014 12:38 PM)
(208970,102972,"\r\n  I would also love to see things like coconut milk or almond milk (all natural, no added sugars) on the menu.\r\n",buffanyc,http://mystarbucksidea.force.com/ideaview?id=08750000000JnVZAA0,5/14/2014 6:22 AM)
(208971,102972,"\r\n  So, if I understand the suggestion corrrectly, you're saying that Starbucks should have heated ghee and coconut oil available for blending into coffee upon request?\n\r\n",Screen__Name,http://mystarbucksidea.force.com/ideaview?id=08750000000JnVZAA0,5/14/2014 2:30 PM)
(208972,102973,"\r\n  Yukon blend is organic\nhttp://www.starbucksstore.com/organic-yukon-blend/011028476,default,pd.html\nBellow is ia link to what they are doing to be more responsible about their coffee sourcing\nhttp://www.starbucks.com/responsibility/sourcing/coffee\n\n\r\n",kaylapedia,http://mystarbucksidea.force.com/ideaview?id=08750000000JpmfAAC,6/1/2014 6:49 PM)
(208973,102973,"\r\n  And don't forget your \""ORGANIC\"" La Boulange pastry to go with it!\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000JpmfAAC,6/1/2014 6:55 PM)
(208974,102975,\r\n  You may get coconut. \r\n,jotaylor2,http://mystarbucksidea.force.com/ideaview?id=08750000000K19kAAC,9/16/2014 7:34 PM)
(208975,102976,\r\n  Here is an interesting article about why someone stopped drinking almond milk and other fake milks:http://www.thekitchn.com/why-i-stopped-drinking-almond-milk-started-drinking-regular-milk-again-197085\r\n,DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000Jsb6AAC,7/4/2014 5:55 PM)
(208976,102976,"\r\n  DadCooks here in the link below are some verifiable facts quoted in The Wall Street Journal (Jan. 12, 2011).  Which if everything is true, sure means a hell of a lot of people really don't give a damn about consuming REAL milk!\nhttp://online.wsj.com/news/articles/SB10001424052748703791904576075790255426176\nAnd, here are very current stats from the industry itself of what has happened since! Sales of alternatives are increasing! \nhttp://www.bevindustry.com/articles/print/86557-state-of-the-industry-dairy-alternatives\nSo DadCooks, who are we to believe, your wonderful presentation of non-verified anecdotal evidence of a single individuals view of the milk vs plant based alternative industry. Or, verifiable statistics reflecting REAL market demand of 10's of millions of Americans who purchase and consumethese alternative NON-milk products?\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000Jsb6AAC,7/4/2014 8:11 PM)
(208977,102976,"\r\n  According to Chicago-based Mintels April 2013 report Dairy and Non-dairy Milk  US, the other milk segment, which includes ready-to-drink milk or milk substitutes, refrigerated kefir/milk substitutes/soy milk, and refrigerated milkshakes/non-dairy drinks, makes up 7.3 percent of the total U.S. dairy and non-dairy milk market. This represents a more than 30 percent increase in market share since 2010, it reports. Mintel also predicts that this category will continue to see growth through 2017 to reach nearly $2.9 billion in sales.\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000Jsb6AAC,7/4/2014 8:14 PM)
(208978,102976,"\r\n  DadCooks, I really did take the time to read the article you cited. Do you DadCooks support the ENTIRE conversion of fluid milk and cream served at Starbucks to be the 'considerably more expensive' (her words) ORGANIC products?Which, is clearly the direction this woman has taken.\n\""\nGoodbye, fake milks. Hello, local and organic cow's milk.\nOf course, not all milk is created equal. I don't consider cheap milk from sad cows on industrial farms the better alternative. Instead, I seek out the best-quality milk I can find, from local sources when possible. This means milk that is considerably more expensive than the stuff I can buy from the convenience store around the corner, but as withmeatandeggs, I think what that extra money buys  better animal welfare, fewer pesticides, support for a more sustainable food system  is worth it.\""\nWhat say you DadCooks? You claim this artical to be interesting. ARE YOU DadCooks ALSO ENDORSING THE CONCLUSIONS?\r\n",SC00BYdont,http://mystarbucksidea.force.com/ideaview?id=08750000000Jsb6AAC,7/4/2014 8:27 PM)
(208979,102977,"\r\n  Not sure what health risks you are referring to. I think people can say something negative about all the different milks. I just want something that tastes better than soy, like coconut milk. Vote on simliar ideas on here...some like thousands of postive points.\r\n",SRQ4MILK,http://mystarbucksidea.force.com/ideaview?id=08750000000JkLRAA0,4/9/2014 8:41 AM)
(208980,102978,"\r\n  Please go read all the other posts on this, and you'll see why Starbucks has said they have chosen to not offer almond milk.\r\n",RedHead0186,http://mystarbucksidea.force.com/ideaview?id=08750000000JiSfAAK,3/27/2014 11:20 AM)
(208981,102978,"\r\n  Why? Don't you think it would help, if you're going to ask Starbucks to do something, to explain why they should do it? Or should they just do it because of an anonymous request on a chat board? Not being cynical, just trying to understand, from Starbucks perspective, why there should be a change.\n\r\n",Screen__Name,http://mystarbucksidea.force.com/ideaview?id=08750000000JiSfAAK,3/27/2014 11:20 AM)
(208982,102978,\r\n  rice milk?\r\n,bulldogjfk,http://mystarbucksidea.force.com/ideaview?id=08750000000JiSfAAK,3/27/2014 11:21 AM)
(208983,102981,"\r\n  Are you talking about Via?  There is decaf Via available. Its not freeze dried instant coffee, it is micro ground. The taste is better. \r\n",fusionlatte,http://mystarbucksidea.force.com/ideaview?id=08750000000ICboAAG,8/2/2012 4:38 PM)
(208984,102981,\r\n  I think grocery stores have decaf pike Via.\r\n,rachelbucks,http://mystarbucksidea.force.com/ideaview?id=08750000000ICboAAG,8/2/2012 5:09 PM)
(208985,102982,"\r\n  Yes, please give Costco DECAF Via. Many of us are trying to cut back on caffeine. I'm okay with one viariety of VIA Decaf though I prefer the dark roast. But I don't do flavors.\r\n",SteveinP,http://mystarbucksidea.force.com/ideaview?id=08750000000HbI2AAK,8/9/2011 12:10 PM)
(208986,102982,"\r\n  They should allow you to buy the white moca syrup! It's my favorite but almost the only flavor you can't buy. And in the stores (like walmart, etc.) they should sell white moca frappachinos like they sell the moca, carmel, and vanilla ones. I would buy them all the time!!!!\r\n",Lorinicole1,http://mystarbucksidea.force.com/ideaview?id=08750000000HbI2AAK,12/11/2012 8:23 AM)
(208987,102983,"\r\n  YES! Today they had 1/3 of a cup of decaf left! Are you kidding? That's ridiculous!\nYou need to offer those who get sick with caffeine, a MUCH wider variety of flavors and choices.\r\n",MissDiana,http://mystarbucksidea.force.com/ideaview?id=08750000000I9XyAAK,3/18/2014 12:02 PM)
(208988,102984,"\r\n  \n\nI agree! that was the best part of the program! I love Starbucks , but paying $.50 for each pump is crazy! in a world of Coffee drinkers this feature was the best part! Please bring it back.\r\n",Char09,http://mystarbucksidea.force.com/ideaview?id=08750000000IJ3zAAG,9/18/2012 3:07 PM)
(208989,102985,\r\n  That sounds sooo good! Would love for it to be made with creamy coconut milk! Yum! I bet it would taste good iced as well!\r\n,Ska_Vegan,http://mystarbucksidea.force.com/ideaview?id=08750000000JbOVAA0,2/5/2014 1:35 PM)
(208990,102985,\r\n  I used to suggest it over and over for years in Starbucks locations but finally gave up.  I wouldn't be able to contain myself or my Starbucks card if they would only place the order for Banana syrup\r\n,mellowe,http://mystarbucksidea.force.com/ideaview?id=08750000000JbOVAA0,10/23/2014 4:55 AM)
(208991,102986,\r\n  You could also do banana frapps\r\n,cheerjmj,http://mystarbucksidea.force.com/ideaview?id=08750000000JXSOAA4,1/7/2014 2:02 PM)
(208992,102989,"\r\n  AMEN!   I'm a traveling consultant so when I spend lots of time in a new city and find a shop with banana syrup, my Starbucks card gets a break.  \r\n",mellowe,http://mystarbucksidea.force.com/ideaview?id=08750000000J2OaAAK,10/23/2014 5:01 AM)
(208993,102990,"\r\n  I love almond milk! I use it at home, it tastes wonderful!\r\n",Nonie,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:11 AM)
(208994,102990,"\r\n  I AGREE!! Almond or rice, and PLAIN please, not flavored!!\r\n",azred57,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:13 AM)
(208995,102990,"\r\n  Some of us cannot drink dairy or soy milks, so PLEASE offer unsweetened almond milk. It is delicious in coffee.\nThanks!\r\n",skl,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:14 AM)
(208996,102990,\r\n  Another vote for almond milk right here.\r\n,yogachai,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:17 AM)
(208997,102990,"\r\n  I think organic soy is non-GMO, but soy is still allergenic, as is cow's milk. Almond milk is a great alternative. Rice milk is too THIN to make a good drink. Unsweetened Plain Almond Breeze is ideal, as you want your flavors and calories coming from the rest of the coffee.\r\n",sbishop7,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:18 AM)
(208998,102990,\r\n  Love the idea! Though I prefer the 60 calorie Original flavor. The 40 calorie is pretty thin and tasteless. Love almond milk though!! I always wonder what my soy green tea latte and my soy chai would taste like with almond milk instead. Pretty sure it'd be amazing!!!\r\n,DChristineC,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:34 AM)
(208999,102990,"\r\n  Unsweetened Organic Pacific Foods Almond milk is the best. Doesn't have any sugar or questionable ingredients such as \""natural flavor\"" which in all likelyhood could be MSG.\r\n",Jay_Gee77,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:45 AM)
(209000,102990,"\r\n  Unsweetened almond milk is a win/win situation for most people. More people are allergic to soy and milk then almond. Also, think of all the people with illnesses who don't frequent your establishment because there isn't a drink choice, besides black coffee, that they can enjoy without effecting them in a negative way- diabetes, celiac disease, lactose intolerance, thyroid disorders, etc. Unsweetened almond milk is a safe and delicious choice for all of the above!\r\n",Sueszy,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 10:47 AM)
(209001,102990,"\r\n  Almond milk would be awesome!! There are so many alternatives to soy and dairy out there that it just doesn't make sense that Starbucks doesn't offer these! Get with the times Starbucks!!! But seriously, I love you and I will see you Friday morning. :)\r\n",ChristyJ,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:06 AM)
(209002,102990,"\r\n  agreed, unsweetened almond milk would be great!\r\n",BeccaH,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:12 AM)
(209003,102990,\r\n  YES =] unsweetened vanilla by Diamond Almond is what I buy.\r\n,sunsandsurf273,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:23 AM)
(209004,102990,\r\n  ANYTHING other then dairy and soy would be GREAT. I've stopped visiting starbucks because I can't drink either :(\nAnd soy is in everything. No one so many people are allergic too it.\r\n,spottie782,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:31 AM)
(209005,102990,"\r\n  Yes please, something other than soy! Coconut milk or almond milk would be wonderful. I eat Paleo so that means no dairy, no legumes (soy), and no grains which also means no Starbucks since you guys don't offer anything besides milk or soy.\n\r\n",christinadiss,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:51 AM)
(209006,102990,"\r\n  Yes, I think 80 or 90%, I forget the actual percentage, of all soy products are GMO, unless they are specifically market non-GMO. However, organic soy is more expensive, but worth it.\r\n",ohlavache,http://mystarbucksidea.force.com/ideaview?id=08750000000HbAgAAK,8/9/2011 11:51 AM)
(215028,105888,\r\n  I was going to post this and was redirected to your idea!!! Awesome!!!! It wakes me up in the mornings!\r\n,mz1lopez,http://mystarbucksidea.force.com/ideaview?id=08750000000HZGIAA4,3/19/2012 2:02 PM)
(215029,105889,"\r\n  \nI would really like to see the collector series mugs available through your online store. I had an opportunity to travel abroad and have coffee at Starbucks where I traveled. I was interested in purchasing a mug, but as I had further travels before I was to return home. I was hoping to be able to purchase the mug online and have it shipped to my home.\n\r\n",beribear,http://mystarbucksidea.force.com/ideaview?id=08750000000HZGSAA4,7/29/2011 9:43 PM)
(218386,107465,\r\n  TK=Cat=funny....: )\r\n,cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000ICATAA4,7/30/2012 5:23 AM)
(218387,107466,\r\n  My Starbucks Idea is not      the place to promote   your business or propose a business    relationship   with Starbucks.\r\n,stainles,http://mystarbucksidea.force.com/ideaview?id=08750000000ICKEAA4,7/31/2012 5:19 AM)
(221356,108540,"\r\n  1suzeeq- she was quite clear in her response. Anyone buying a bag of beans may redeem their coupon for a free tall beverage within the thirty days after the expitration date, as the coupon states. These free beverages with a bag of coffee purchased are not part of the rewards program and do not require that the customer even have a Starbucks card to redeem them.\nThe issue about the most recent 2012 Christmas/Holiday cards, and the fact that they clearly state that they offer certain free syrups, and/or free soymilk when registered, is being addressed. (Again, so as not to confuse gobo, these offers have nothing to do with Walmart- they don't even have a Starbucks to honour them! Had these NEW Christmas/Holiday 2012 cards also been offered in TARGET- now that's another matter! Has anyone seen the free soy/syrup offer at their local TARGET?)\r\n",MATH3OI,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,11/29/2012 7:33 PM)
(221357,108540,\r\n  Okeydoke.\r\n,gobo,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,11/30/2012 4:55 AM)
(221358,108540,"\r\n  It's already June 2013, and our local walmart still has lots of these gift cards on display.\r\n",brookee,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 11:11 AM)
(221359,108540,"\r\n  @Brookee- Exactly, go figure.  \r\n",1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 11:14 AM)
(221360,108540,\r\n  They don't have the multipacks left. But they certainly have the single card pack with the red ribbon around the cup at almost every cash desk!\r\n,brookee,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 11:34 AM)
(221361,108540,\r\n  I'm really surprised that not one Starbucks Team member responded to this post.  :/\r\n,1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 11:37 AM)
(221362,108540,\r\n  Too busy planning for the 2013 holiday gift card release?\r\n,brookee,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 11:39 AM)
(221363,108540,\r\n  LOL!!! Too funny!!!  \r\n,1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IWSXAA4,6/9/2013 6:16 PM)
(221364,108541,\r\n  Wouldn't this be like Home Depot selling its orange apron? I don't know about allowing customers to buy your uniform...\r\n,hnlworker,http://mystarbucksidea.force.com/ideaview?id=08750000000IWbAAAW,11/30/2012 8:55 PM)
(221365,108541,"\r\n  Starbucks used to sell black ones embroidered with \""STARBUCKS SINCE 1971\"".\nBeyond that, you could try eBay.\r\n",MATH_301,http://mystarbucksidea.force.com/ideaview?id=08750000000IWbAAAW,11/30/2012 9:00 PM)
(221366,108541,\r\n  What do you need a green apron for?\r\n,Erich12,http://mystarbucksidea.force.com/ideaview?id=08750000000IWbAAAW,12/1/2012 3:10 PM)
(221367,108541,"\r\n  Since Starbucks has black aprons, blue aprons, red aprons, and several other colours. Why just assume the OP was looking for a green one?\r\n",MATH_30l,http://mystarbucksidea.force.com/ideaview?id=08750000000IWbAAAW,12/1/2012 3:13 PM)
(221368,108542,"\r\n  The stores in my area have them and there a special ones for the season.\nOnline at too (copy and paste link):\nhttp://www.starbucksstore.com/drinkware/cold-beverage,default,sc.html\r\n",DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000IWeEAAW,12/1/2012 4:00 PM)
(221369,108543,"\r\n  Would this be a \""Favorite Place\"" mug? Most are not cities....\r\n",another8a,http://mystarbucksidea.force.com/ideaview?id=08750000000IWedAAG,12/1/2012 5:12 PM)
(221370,108547,\r\n  Why do people want a coffee shop to sell everything but coffee?\r\n,Charliebouse,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/3/2012 1:08 PM)
(221371,108547,\r\n  +1 Charlie !\r\n,jontda,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/3/2012 1:21 PM)
(221372,108547,\r\n  My Starbucks Idea is not the place to promote your business or propose a business relationship with Starbucks.\r\n,stainles,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/3/2012 2:09 PM)
(221373,108547,\r\n  Lip balm ?! Weird since Starbucks is a COFFEE shop. \r\n,BBdance,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/3/2012 3:34 PM)
(221374,108547,"\r\n  If I want the taste of coffee on my lips, then I'll drink a cafe latte.  Mmmm...I like that better than the feel of greasy lips from a chap stick!!!\r\n",1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/3/2012 5:57 PM)
(221375,108547,"\r\n  You guys are tough! Im not a bad person, swear it! This was my first time on the starbucks forum. I did see past conversations where people were saying that they would like lip balm to be sold at starbucks. Perhaps I posted this in the wrong place? I have traveled extensively all over this country. It so happens that Starbucks has become a one-stop-shop sort of thing. It's not a music store, but it sells music. Starbucks really isnt just a coffee shop. It has built quite a lifestyle brand for itself. In addition, they sell their products in venues outside of there stores. Who knows, perhaps they would want to sell a starbucks lip balm at targets? Dont worry though.. I have thick skin! I've been pursuing music!\nYou guys are serious about your starbucks for sure.. Didnt mean to offend anyone!\nHappy Holidays..\r\n",ubeewell,http://mystarbucksidea.force.com/ideaview?id=08750000000IWlUAAW,12/4/2012 12:58 PM)
(221376,108549,"\r\n  Yeah, I was just online the starbuck store looking to purchase some more bottles of Dolce syrup, and all of sudden there are only like 5 options of things to purchase, when there used to be quite a few more! What's up with that?\nThe other items are just out of stock? Or are they not selling them anymore?\r\n",TPatterson726,http://mystarbucksidea.force.com/ideaview?id=08750000000IWspAAG,2/27/2013 7:11 PM)
(221377,108551,\r\n  uh..... no.\r\n,gobo,http://mystarbucksidea.force.com/ideaview?id=08750000000ImprAAC,4/26/2013 5:19 AM)
(221378,108551,\r\n  You are kidding right??\r\n,Libbidy,http://mystarbucksidea.force.com/ideaview?id=08750000000ImprAAC,4/26/2013 5:52 AM)
(221379,108552,\r\n  Sounds like a good idea for a bike shop not a coffee shop\r\n,Charliebouse,http://mystarbucksidea.force.com/ideaview?id=08750000000IoFvAAK,5/10/2013 10:07 AM)
(221380,108553,"\r\n  I'd use Starbucks magnets. Not for an In/Out board, but I would use them! I think your idea is clever for that use!\r\n",RealSnowWhite,http://mystarbucksidea.force.com/ideaview?id=08750000000InXZAA0,5/3/2013 12:15 PM)
(221381,108553,\r\n  I would use these on my fridge... nice idea\r\n,hnlworker,http://mystarbucksidea.force.com/ideaview?id=08750000000InXZAA0,5/3/2013 1:35 PM)
(221382,108555,"\r\n  Drinking someone else's backwash? No, thank you.\r\n",stainles,http://mystarbucksidea.force.com/ideaview?id=08750000000IquDAAS,6/10/2013 11:09 AM)
(221383,108557,\r\n  Are cars made with antennas anymore? I just bought one a few months ago and can't recall seeing any models (I was looking at small SUVs) that had one. I'm just not sure there's a real market for something like this these days.\r\n,amandanor,http://mystarbucksidea.force.com/ideaview?id=08750000000Il1vAAC,4/10/2013 6:47 PM)
(221384,108557,"\r\n  Our newest vehicle an Impala 2013 has a little thing that sticks up, just above the back window. Looks like a miniature shark fin. Maybe you could stick it on that?\r\n",LookITup2,http://mystarbucksidea.force.com/ideaview?id=08750000000Il1vAAC,4/10/2013 6:54 PM)
(224537,110990,\r\n  I have been collecting bears too and am totally disappointed that they have discontinued them!  Starbucks needs to bring them back!!\r\n,STEF15,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,10/22/2012 3:42 PM)
(224538,110990,"\r\n  Come back, bears!!\r\n",kidmoves,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,2/10/2014 5:09 PM)
(224539,110990,\r\n  They're hibernating.\r\n,OneFourThree,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,2/10/2014 5:45 PM)
(224540,110990,"\r\n  I love the Halloween bears!  If they aren't \""coffee\"" or cool enough for some Starbucks, put them in locations where a lot of families come in.  I promise they will sell out!  It's Halloween--it's fun to be festive.  Little bears in costumes makes sense for this holiday!\r\n",ladylong,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,10/17/2014 1:13 PM)
(224541,110990,"\r\n  I've been collecting these bears for about a decade. Loved seeing and purchasing each bear per season. My youngest daughter still sleeps with the Easter / Spring Bearista Bear from Spring 2008. Aka \""Bunny Bear\"" in our home. Hope Starbucks begins selling them again!\r\n",mtbeans,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,10/19/2014 2:46 PM)
(224542,110990,"\r\n  Some bearist bears were beautiful. I can't recall any more beautiful than Christmas f about 2004 with the velvet robes.\nAnd then there's the one from about two years ago that looks like a british guard.\nBut a whole lot of them aren't that special, and have nothing in general to do with Starbucks. Starbucks is a coffee shop/fast food restaurant. Let the toy stores deal in stuffed animals. Even if only under license.\r\n",georgiegirl,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,10/19/2014 2:56 PM)
(224543,110990,"\r\n  Take a look at this ebay item #261590365764\nIf Starbucks was targeting this bearista bear at a very specific niche market, I'd understand. Beyond that, what were they thinking? Summer Girl 2003 (or RuPaul goes on summer vacation)\r\n",georgiegirl,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,10/19/2014 4:20 PM)
(224544,110990,\r\n  I was an avid collector of the Holiday Bears. Please bring them back\r\n,atrane,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,11/8/2014 1:28 AM)
(224545,110990,\r\n  Please bring back the bears for Christmas.\r\n,marksebiz,http://mystarbucksidea.force.com/ideaview?id=08750000000IS8dAAG,12/3/2014 9:41 PM)
(227329,112025,\r\n  Moderator please?\r\n,1yogagirl,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 5:53 PM)
(227330,112025,\r\n  Go ahead and call for one... they've already seen my comments... any how i could make a new account... i have many IP addresses.\r\n,Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 5:55 PM)
(227331,112025,\r\n  Many computers in the same house = one IP address.\r\n,CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 6:56 PM)
(227332,112025,\r\n  CranBliss- What if the IP is dynamic?\r\n,SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:04 PM)
(227333,112025,\r\n  they are not usually found within homes\r\n,JavaChicky,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:08 PM)
(227334,112025,"\r\n  They're still all the same IP at the same time. If someone wants to go ahead and create a new account every 7-or-so days when the IP changes, fabulous. However, they change at the same time.\r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:25 PM)
(227335,112025,"\r\n  I could go to a library, a friends house, etc. wait for it to change like cran bliss said and make a new account. there are several ways to trick the systems- not that i need to anyways.\r\n",Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:30 PM)
(227336,112025,"\r\n  Also, with a dynamic IP address, it's only your private IP address that changes. The IP address that's visible to the outside world (to the government, to MSI, etc.) does not regularly change. If/when it does, it's rare. Any computers getting internet through the same router will have the same IP address. \r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:33 PM)
(227337,112025,"\r\n  CranBliss- Wouldn't using dial up service on EACH computer provide a different IP for each computer? Not everyone is using DSL, and a router.\r\n",SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:35 PM)
(227338,112025,"\r\n  If you have four different phone lines, and four different computers connecting to the internet, then yes, you will have different IP addresses on each computer.\nWith dial-up, technically your public IP address changes each time you connect. If you have dial-up, MSI (or any other website) would not be able to see if multiple accounts belong to you. However, if there were ever something criminal going on, your ISP is still able to find you via their logs of which IP address you were using on which day.\nSo on the MSI level, you're anonymous with dial-up. On a legal level, you're never really anonymous, no matter how many phone lines/computers you have.\r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:45 PM)
(227339,112025,"\r\n  CranBliss- So anyone can easily get around this static IP issue with DIAL UP. And since most ISPs provide some type of dial up service as a back up- anyone at home, with multiple phone lines, can easily have different IPs, or change IPs at will. \r\n",SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 7:57 PM)
(227340,112025,"\r\n  why are you taking such careful notes? if you are kicked out, you are EASILY recognizable...smells fishy\r\n",iamme4ever,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 8:02 PM)
(227341,112025,"\r\n  iamme4ever -As if no one out there knows how to use Goolge ?????\nhttp://searchwindevelopment.techtarget.com/sDefinition/0,,sid8_gci520967,00.html\nEverything you need to know- and far more info is readily available. I was being inquisitive for the benefit of others.\r\n",SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/14/2010 8:10 PM)
(227342,112025,"\r\n  Yes, SirMark, that's correct. If someone is so obsessed with MSI that they want to make sure they can log on with different usernames from the same house, but make sure it's a different IP, they can get new phone lines, sign up for dial-up, and use that. If someone is that obsessed with being multiple people on a website, however, I'd say they should put that money towards a visit with a psychologist.\r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/15/2010 5:15 AM)
(227343,112025,\r\n  Yup - I just logged onto this site for the first time in a year to see if anyone else felt the way I do. the new frappes are horrible!\r\n,Bonnie40,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/16/2010 6:09 AM)
(227344,112025,\r\n  Read the 2nd post by CranBliss.\r\n,1yogagirl,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/16/2010 6:34 AM)
(227345,112025,\r\n  hahahahaha.........You guys are all sooooooo funny. This went from a Frap comment posting to a lecture in IP addresses..........\nHope 1yogagirl enjoyed the change in conversation....LOL\r\n,1Ristretto,http://mystarbucksidea.force.com/ideaview?id=08750000000Gwf9AAC,7/18/2010 3:29 AM)
